subset,1,,num_trips,avg_duration,hours,minutes,seconds
all,8,1049,72,365.8333333333333,0.0,6.0,5.0
all,8,1816,1480,298.1168918918919,0.0,4.0,58.0
all,8,1887,53,295.3018867924528,0.0,4.0,55.0
all,8,1888,58,711.5172413793103,0.0,11.0,51.0
all,8,1889,48,930.2708333333334,0.0,15.0,30.0
all,8,1890,49,604.8367346938776,0.0,10.0,4.0
all,8,1891,18,604.3333333333334,0.0,10.0,4.0
all,8,1892,69,1140.0289855072465,0.0,19.0,0.0
all,8,1893,129,328.72868217054264,0.0,5.0,28.0
all,8,1894,19,1394.0526315789473,0.0,23.0,14.0
all,8,1895,98,499.3673469387755,0.0,8.0,19.0
all,8,1896,26,436.11538461538464,0.0,7.0,16.0
all,8,1897,47,919.9148936170212,0.0,15.0,19.0
all,8,1898,6,1333.8333333333333,0.0,22.0,13.0
all,8,1899,28,593.8928571428571,0.0,9.0,53.0
all,8,1900,8,1001.625,0.0,16.0,41.0
all,22,2,147,506.7551020408163,0.0,8.0,26.0
all,22,3,51,1483.1960784313726,0.0,24.0,43.0
all,22,5,41,1254.878048780488,0.0,20.0,54.0
all,22,7,49,859.265306122449,0.0,14.0,19.0
all,22,8,103,678.5436893203884,0.0,11.0,18.0
all,22,22,147,970.0816326530612,0.0,16.0,10.0
all,22,24,8,1185.25,0.0,19.0,45.0
all,22,33,5,790.0,0.0,13.0,10.0
all,22,34,48,790.7083333333334,0.0,13.0,10.0
all,22,36,68,576.6176470588235,0.0,9.0,36.0
all,22,49,80,829.5875,0.0,13.0,49.0
all,22,58,12,1197.6666666666667,0.0,19.0,57.0
all,22,69,101,921.2376237623762,0.0,15.0,21.0
all,22,70,62,683.516129032258,0.0,11.0,23.0
all,22,75,20,1862.3,0.0,31.0,2.0
all,22,82,109,632.1651376146789,0.0,10.0,32.0
all,22,83,46,1135.9130434782608,0.0,18.0,55.0
all,22,87,28,699.6785714285714,0.0,11.0,39.0
all,22,98,15,1251.2,0.0,20.0,51.0
all,22,116,23,1356.2173913043478,0.0,22.0,36.0
all,22,117,7,1454.5714285714287,0.0,24.0,14.0
all,22,131,58,680.9655172413793,0.0,11.0,20.0
all,22,132,75,858.4666666666667,0.0,14.0,18.0
all,22,138,27,624.2592592592592,0.0,10.0,24.0
all,22,140,2,590.0,0.0,9.0,50.0
all,22,150,51,613.2549019607843,0.0,10.0,13.0
all,22,151,48,639.7708333333334,0.0,10.0,39.0
all,22,156,32,902.25,0.0,15.0,2.0
all,22,157,79,854.4177215189874,0.0,14.0,14.0
all,22,212,0,,,,
all,22,214,111,834.5855855855856,0.0,13.0,54.0
all,22,215,3,1518.6666666666667,0.0,25.0,18.0
all,22,216,17,1048.2941176470588,0.0,17.0,28.0
all,22,217,41,682.8536585365854,0.0,11.0,22.0
all,22,219,242,606.9338842975206,0.0,10.0,6.0
all,22,220,242,518.8388429752066,0.0,8.0,38.0
all,22,221,150,485.49333333333334,0.0,8.0,5.0
all,22,222,14,1696.7857142857142,0.0,28.0,16.0
all,22,223,52,1300.3653846153845,0.0,21.0,40.0
all,22,298,3,664.6666666666666,0.0,11.0,4.0
all,22,301,40,1030.875,0.0,17.0,10.0
all,22,367,195,658.8564102564103,0.0,10.0,58.0
all,22,368,319,377.3542319749216,0.0,6.0,17.0
all,22,638,36,1064.138888888889,0.0,17.0,44.0
all,22,639,84,766.5119047619048,0.0,12.0,46.0
all,22,640,20,755.45,0.0,12.0,35.0
all,22,641,17,667.2352941176471,0.0,11.0,7.0
all,22,642,8,923.25,0.0,15.0,23.0
all,22,644,36,895.9722222222222,0.0,14.0,55.0
all,22,645,51,1028.8039215686274,0.0,17.0,8.0
all,22,646,84,1165.5833333333333,0.0,19.0,25.0
all,22,647,33,896.7272727272727,0.0,14.0,56.0
all,22,788,21,1450.2857142857142,0.0,24.0,10.0
all,22,789,49,887.4489795918367,0.0,14.0,47.0
all,22,790,79,697.1139240506329,0.0,11.0,37.0
all,22,791,23,742.5217391304348,0.0,12.0,22.0
all,22,792,68,1127.2205882352941,0.0,18.0,47.0
all,22,793,23,949.0,0.0,15.0,49.0
all,22,794,10,1562.6,0.0,26.0,2.0
all,22,795,41,866.0975609756098,0.0,14.0,26.0
all,22,796,69,1232.2028985507247,0.0,20.0,32.0
all,22,797,102,1337.0882352941176,0.0,22.0,17.0
all,22,798,197,629.9086294416244,0.0,10.0,29.0
all,22,799,22,613.7727272727273,0.0,10.0,13.0
all,22,800,0,,,,
all,22,801,16,870.5625,0.0,14.0,30.0
all,22,802,7,451.14285714285717,0.0,7.0,31.0
all,22,803,140,959.75,0.0,15.0,59.0
all,22,804,38,742.8421052631579,0.0,12.0,22.0
all,22,806,55,1147.6,0.0,19.0,7.0
all,22,807,159,477.37106918238993,0.0,7.0,57.0
all,22,808,5,2105.4,0.0,35.0,5.0
all,22,809,133,597.3834586466165,0.0,9.0,57.0
all,22,810,53,706.0,0.0,11.0,46.0
all,22,811,109,723.5963302752293,0.0,12.0,3.0
all,22,812,20,1612.9,0.0,26.0,52.0
all,22,814,131,944.5496183206106,0.0,15.0,44.0
all,22,815,11,1055.2727272727273,0.0,17.0,35.0
all,22,816,29,651.9655172413793,0.0,10.0,51.0
all,22,817,184,797.6847826086956,0.0,13.0,17.0
all,22,818,79,671.620253164557,0.0,11.0,11.0
all,22,819,13,1448.5384615384614,0.0,24.0,8.0
all,22,908,19,794.0,0.0,13.0,14.0
all,22,1043,12,1442.75,0.0,24.0,2.0
all,22,1044,235,720.2255319148936,0.0,12.0,0.0
all,22,1045,55,1203.418181818182,0.0,20.0,3.0
all,22,1046,250,662.852,0.0,11.0,2.0
all,22,1047,1,1178.0,0.0,19.0,38.0
all,22,1048,179,656.68156424581,0.0,10.0,56.0
all,22,1049,96,666.4166666666666,0.0,11.0,6.0
all,22,1816,155,689.258064516129,0.0,11.0,29.0
all,22,1887,27,855.8148148148148,0.0,14.0,15.0
all,22,1888,8,840.75,0.0,14.0,0.0
all,22,1889,14,1473.0,0.0,24.0,33.0
all,22,1890,3,1098.3333333333333,0.0,18.0,18.0
all,22,1891,2,736.5,0.0,12.0,16.0
all,22,1892,33,946.2727272727273,0.0,15.0,46.0
all,22,1893,101,648.6336633663366,0.0,10.0,48.0
all,22,1894,6,1428.5,0.0,23.0,48.0
all,22,1895,74,442.9864864864865,0.0,7.0,22.0
all,22,1896,5,1395.4,0.0,23.0,15.0
all,22,1897,21,1440.4285714285713,0.0,24.0,0.0
all,22,1898,5,1674.0,0.0,27.0,54.0
all,22,1899,50,338.44,0.0,5.0,38.0
all,22,1900,0,,,,
all,24,2,26,828.2692307692307,0.0,13.0,48.0
all,24,3,83,677.3012048192771,0.0,11.0,17.0
all,24,5,144,263.5625,0.0,4.0,23.0
all,24,7,43,683.2325581395348,0.0,11.0,23.0
all,24,8,19,1237.0,0.0,20.0,37.0
all,24,22,14,1037.9285714285713,0.0,17.0,17.0
all,24,24,60,1410.9,0.0,23.0,30.0
all,24,33,2,589.0,0.0,9.0,49.0
all,24,34,16,765.9375,0.0,12.0,45.0
all,24,36,37,918.2432432432432,0.0,15.0,18.0
all,24,49,26,743.2692307692307,0.0,12.0,23.0
all,24,58,39,505.7435897435897,0.0,8.0,25.0
all,24,69,111,594.018018018018,0.0,9.0,54.0
all,24,70,10,660.5,0.0,11.0,0.0
all,24,75,38,1101.078947368421,0.0,18.0,21.0
all,24,82,11,990.5454545454545,0.0,16.0,30.0
all,24,83,15,1259.6,0.0,20.0,59.0
all,24,87,6,1352.0,0.0,22.0,32.0
all,24,98,6,1021.3333333333334,0.0,17.0,1.0
all,24,116,10,747.1,0.0,12.0,27.0
all,24,117,63,830.9206349206349,0.0,13.0,50.0
all,24,131,15,644.1333333333333,0.0,10.0,44.0
all,24,132,38,749.1052631578947,0.0,12.0,29.0
all,24,138,11,736.1818181818181,0.0,12.0,16.0
all,24,140,3,887.0,0.0,14.0,47.0
all,24,150,28,925.3928571428571,0.0,15.0,25.0
all,24,151,12,934.4166666666666,0.0,15.0,34.0
all,24,156,32,701.1875,0.0,11.0,41.0
all,24,157,73,807.1232876712329,0.0,13.0,27.0
all,24,212,0,,,,
all,24,214,37,963.4054054054054,0.0,16.0,3.0
all,24,215,20,462.95,0.0,7.0,42.0
all,24,216,7,470.0,0.0,7.0,50.0
all,24,217,2,1056.5,0.0,17.0,36.0
all,24,219,9,1449.4444444444443,0.0,24.0,9.0
all,24,220,63,1200.1587301587301,0.0,20.0,0.0
all,24,221,14,1738.4285714285713,0.0,28.0,58.0
all,24,222,47,713.3191489361702,0.0,11.0,53.0
all,24,223,12,1426.0833333333333,0.0,23.0,46.0
all,24,298,8,828.0,0.0,13.0,48.0
all,24,301,14,626.4285714285714,0.0,10.0,26.0
all,24,367,50,1675.44,0.0,27.0,55.0
all,24,368,3,1328.0,0.0,22.0,8.0
all,24,638,28,1200.7142857142858,0.0,20.0,0.0
all,24,639,28,1160.5714285714287,0.0,19.0,20.0
all,24,640,11,839.3636363636364,0.0,13.0,59.0
all,24,641,9,739.3333333333334,0.0,12.0,19.0
all,24,642,6,706.6666666666666,0.0,11.0,46.0
all,24,644,9,1117.3333333333333,0.0,18.0,37.0
all,24,645,208,530.3365384615385,0.0,8.0,50.0
all,24,646,27,1126.7407407407406,0.0,18.0,46.0
all,24,647,7,1478.857142857143,0.0,24.0,38.0
all,24,788,126,508.64285714285717,0.0,8.0,28.0
all,24,789,58,1034.6896551724137,0.0,17.0,14.0
all,24,790,19,784.6842105263158,0.0,13.0,4.0
all,24,791,14,643.6428571428571,0.0,10.0,43.0
all,24,792,89,898.943820224719,0.0,14.0,58.0
all,24,793,13,1160.5384615384614,0.0,19.0,20.0
all,24,794,48,820.4166666666666,0.0,13.0,40.0
all,24,795,66,429.8030303030303,0.0,7.0,9.0
all,24,796,170,431.95882352941175,0.0,7.0,11.0
all,24,797,90,672.2111111111111,0.0,11.0,12.0
all,24,798,43,1060.1860465116279,0.0,17.0,40.0
all,24,799,5,1348.2,0.0,22.0,28.0
all,24,800,0,,,,
all,24,801,55,638.4181818181818,0.0,10.0,38.0
all,24,802,0,,,,
all,24,803,148,599.6891891891892,0.0,9.0,59.0
all,24,804,7,799.5714285714286,0.0,13.0,19.0
all,24,806,44,1041.7954545454545,0.0,17.0,21.0
all,24,807,6,1309.6666666666667,0.0,21.0,49.0
all,24,808,5,754.2,0.0,12.0,34.0
all,24,809,43,926.3023255813954,0.0,15.0,26.0
all,24,810,17,639.2352941176471,0.0,10.0,39.0
all,24,811,18,1334.9444444444443,0.0,22.0,14.0
all,24,812,64,447.5625,0.0,7.0,27.0
all,24,814,20,1091.2,0.0,18.0,11.0
all,24,815,12,2755.25,0.0,45.0,55.0
all,24,816,5,728.2,0.0,12.0,8.0
all,24,817,85,748.9764705882353,0.0,12.0,28.0
all,24,818,29,893.1034482758621,0.0,14.0,53.0
all,24,819,22,497.5,0.0,8.0,17.0
all,24,908,8,618.375,0.0,10.0,18.0
all,24,1043,157,575.9745222929936,0.0,9.0,35.0
all,24,1044,150,839.4133333333333,0.0,13.0,59.0
all,24,1045,101,480.009900990099,0.0,8.0,0.0
all,24,1046,40,834.825,0.0,13.0,54.0
all,24,1047,0,,,,
all,24,1048,30,1008.8666666666667,0.0,16.0,48.0
all,24,1049,40,701.825,0.0,11.0,41.0
all,24,1816,26,1130.6923076923076,0.0,18.0,50.0
all,24,1887,9,784.3333333333334,0.0,13.0,4.0
all,24,1888,5,1229.8,0.0,20.0,29.0
all,24,1889,14,631.0714285714286,0.0,10.0,31.0
all,24,1890,3,1993.3333333333333,0.0,33.0,13.0
all,24,1891,12,618.75,0.0,10.0,18.0
all,24,1892,93,554.8387096774194,0.0,9.0,14.0
all,24,1893,26,1088.8076923076924,0.0,18.0,8.0
all,24,1894,31,587.0322580645161,0.0,9.0,47.0
all,24,1895,18,902.4444444444445,0.0,15.0,2.0
all,24,1896,2,925.0,0.0,15.0,25.0
all,24,1897,73,377.4931506849315,0.0,6.0,17.0
all,24,1898,18,550.3333333333334,0.0,9.0,10.0
all,24,1899,4,1425.5,0.0,23.0,45.0
all,24,1900,12,454.6666666666667,0.0,7.0,34.0
all,33,2,1,642.0,0.0,10.0,42.0
all,33,3,1,2838.0,0.0,47.0,18.0
all,33,5,19,778.3157894736842,0.0,12.0,58.0
all,33,7,7,805.5714285714286,0.0,13.0,25.0
all,33,8,6,925.6666666666666,0.0,15.0,25.0
all,33,22,2,577.0,0.0,9.0,37.0
all,33,24,5,778.6,0.0,12.0,58.0
all,33,33,12,596.5,0.0,9.0,56.0
all,33,34,0,,,,
all,33,36,9,691.6666666666666,0.0,11.0,31.0
all,33,49,4,434.25,0.0,7.0,14.0
all,33,58,2,816.0,0.0,13.0,36.0
all,33,69,7,380.85714285714283,0.0,6.0,20.0
all,33,70,5,1120.6,0.0,18.0,40.0
all,33,75,34,994.4117647058823,0.0,16.0,34.0
all,33,82,3,509.3333333333333,0.0,8.0,29.0
all,33,83,5,1303.2,0.0,21.0,43.0
all,33,87,2,876.0,0.0,14.0,36.0
all,33,98,4,1331.25,0.0,22.0,11.0
all,33,116,0,,,,
all,33,117,18,609.1666666666666,0.0,10.0,9.0
all,33,131,13,324.15384615384613,0.0,5.0,24.0
all,33,132,4,368.25,0.0,6.0,8.0
all,33,138,0,,,,
all,33,140,0,,,,
all,33,150,9,685.6666666666666,0.0,11.0,25.0
all,33,151,1,343.0,0.0,5.0,43.0
all,33,156,0,,,,
all,33,157,5,1468.0,0.0,24.0,28.0
all,33,212,0,,,,
all,33,214,17,693.7647058823529,0.0,11.0,33.0
all,33,215,1,1300.0,0.0,21.0,40.0
all,33,216,1,254.0,0.0,4.0,14.0
all,33,217,3,573.3333333333334,0.0,9.0,33.0
all,33,219,1,999.0,0.0,16.0,39.0
all,33,220,7,553.4285714285714,0.0,9.0,13.0
all,33,221,3,1132.3333333333333,0.0,18.0,52.0
all,33,222,12,475.4166666666667,0.0,7.0,55.0
all,33,223,7,870.1428571428571,0.0,14.0,30.0
all,33,298,9,166.88888888888889,0.0,2.0,46.0
all,33,301,11,359.45454545454544,0.0,5.0,59.0
all,33,367,7,1853.7142857142858,0.0,30.0,53.0
all,33,368,2,848.5,0.0,14.0,8.0
all,33,638,3,458.3333333333333,0.0,7.0,38.0
all,33,639,10,785.3,0.0,13.0,5.0
all,33,640,4,953.5,0.0,15.0,53.0
all,33,641,2,659.5,0.0,10.0,59.0
all,33,642,6,240.16666666666666,0.0,4.0,0.0
all,33,644,3,728.6666666666666,0.0,12.0,8.0
all,33,645,12,382.25,0.0,6.0,22.0
all,33,646,8,1189.875,0.0,19.0,49.0
all,33,647,8,588.5,0.0,9.0,48.0
all,33,788,34,511.6470588235294,0.0,8.0,31.0
all,33,789,3,1108.3333333333333,0.0,18.0,28.0
all,33,790,3,535.0,0.0,8.0,55.0
all,33,791,0,,,,
all,33,792,5,676.0,0.0,11.0,16.0
all,33,793,0,,,,
all,33,794,19,628.6842105263158,0.0,10.0,28.0
all,33,795,1,387.0,0.0,6.0,27.0
all,33,796,35,706.7714285714286,0.0,11.0,46.0
all,33,797,27,1032.6296296296296,0.0,17.0,12.0
all,33,798,6,928.8333333333334,0.0,15.0,28.0
all,33,799,3,324.6666666666667,0.0,5.0,24.0
all,33,800,0,,,,
all,33,801,10,174.2,0.0,2.0,54.0
all,33,802,0,,,,
all,33,803,25,478.6,0.0,7.0,58.0
all,33,804,5,914.2,0.0,15.0,14.0
all,33,806,11,617.7272727272727,0.0,10.0,17.0
all,33,807,1,781.0,0.0,13.0,1.0
all,33,808,10,622.5,0.0,10.0,22.0
all,33,809,6,941.0,0.0,15.0,41.0
all,33,810,0,,,,
all,33,811,5,655.4,0.0,10.0,55.0
all,33,812,0,,,,
all,33,814,5,1400.2,0.0,23.0,20.0
all,33,815,9,1344.5555555555557,0.0,22.0,24.0
all,33,816,3,455.3333333333333,0.0,7.0,35.0
all,33,817,8,346.625,0.0,5.0,46.0
all,33,818,0,,,,
all,33,819,3,944.0,0.0,15.0,44.0
all,33,908,2,496.0,0.0,8.0,16.0
all,33,1043,7,880.1428571428571,0.0,14.0,40.0
all,33,1044,7,1480.5714285714287,0.0,24.0,40.0
all,33,1045,12,553.9166666666666,0.0,9.0,13.0
all,33,1046,4,392.25,0.0,6.0,32.0
all,33,1047,0,,,,
all,33,1048,6,289.6666666666667,0.0,4.0,49.0
all,33,1049,2,1489.5,0.0,24.0,49.0
all,33,1816,26,590.8846153846154,0.0,9.0,50.0
all,33,1887,1,154.0,0.0,2.0,34.0
all,33,1888,1,589.0,0.0,9.0,49.0
all,33,1889,1,1435.0,0.0,23.0,55.0
all,33,1890,3,1365.0,0.0,22.0,45.0
all,33,1891,2,169.5,0.0,2.0,49.0
all,33,1892,6,910.3333333333334,0.0,15.0,10.0
all,33,1893,3,736.0,0.0,12.0,16.0
all,33,1894,3,1185.6666666666667,0.0,19.0,45.0
all,33,1895,2,880.0,0.0,14.0,40.0
all,33,1896,1,639.0,0.0,10.0,39.0
all,33,1897,4,1747.75,0.0,29.0,7.0
all,33,1898,1,1060.0,0.0,17.0,40.0
all,33,1899,1,752.0,0.0,12.0,32.0
all,33,1900,2,731.0,0.0,12.0,11.0
all,34,2,25,706.64,0.0,11.0,46.0
all,34,3,56,1177.4107142857142,0.0,19.0,37.0
all,34,5,134,619.4179104477612,0.0,10.0,19.0
all,34,7,10,1058.6,0.0,17.0,38.0
all,34,8,73,617.054794520548,0.0,10.0,17.0
all,34,22,31,757.0645161290323,0.0,12.0,37.0
all,34,24,31,629.0,0.0,10.0,29.0
all,34,33,0,,,,
all,34,34,203,263.41379310344826,0.0,4.0,23.0
all,34,36,75,396.74666666666667,0.0,6.0,36.0
all,34,49,17,1076.5882352941176,0.0,17.0,56.0
all,34,58,49,759.7142857142857,0.0,12.0,39.0
all,34,69,37,284.7837837837838,0.0,4.0,44.0
all,34,70,70,165.77142857142857,0.0,2.0,45.0
all,34,75,14,1383.5,0.0,23.0,3.0
all,34,82,74,490.22972972972974,0.0,8.0,10.0
all,34,83,36,821.0,0.0,13.0,41.0
all,34,87,10,923.1,0.0,15.0,23.0
all,34,98,23,506.2608695652174,0.0,8.0,26.0
all,34,116,25,593.92,0.0,9.0,53.0
all,34,117,26,954.0384615384615,0.0,15.0,54.0
all,34,131,10,479.4,0.0,7.0,59.0
all,34,132,4,1116.25,0.0,18.0,36.0
all,34,138,3,785.3333333333334,0.0,13.0,5.0
all,34,140,2,1522.5,0.0,25.0,22.0
all,34,150,102,339.79411764705884,0.0,5.0,39.0
all,34,151,17,515.7647058823529,0.0,8.0,35.0
all,34,156,228,210.74561403508773,0.0,3.0,30.0
all,34,157,132,297.75,0.0,4.0,57.0
all,34,212,0,,,,
all,34,214,131,536.3893129770993,0.0,8.0,56.0
all,34,215,12,839.3333333333334,0.0,13.0,59.0
all,34,216,14,247.35714285714286,0.0,4.0,7.0
all,34,217,23,620.7391304347826,0.0,10.0,20.0
all,34,219,4,2007.5,0.0,33.0,27.0
all,34,220,80,986.05,0.0,16.0,26.0
all,34,221,9,1041.4444444444443,0.0,17.0,21.0
all,34,222,24,943.4166666666666,0.0,15.0,43.0
all,34,223,16,994.0,0.0,16.0,34.0
all,34,298,0,,,,
all,34,301,4,1463.25,0.0,24.0,23.0
all,34,367,53,592.0,0.0,9.0,52.0
all,34,368,4,801.0,0.0,13.0,21.0
all,34,638,41,665.780487804878,0.0,11.0,5.0
all,34,639,51,629.9215686274509,0.0,10.0,29.0
all,34,640,5,797.2,0.0,13.0,17.0
all,34,641,23,515.0,0.0,8.0,35.0
all,34,642,2,527.5,0.0,8.0,47.0
all,34,644,124,666.5887096774194,0.0,11.0,6.0
all,34,645,129,779.9069767441861,0.0,12.0,59.0
all,34,646,53,647.5471698113207,0.0,10.0,47.0
all,34,647,38,592.5263157894736,0.0,9.0,52.0
all,34,788,103,721.1165048543689,0.0,12.0,1.0
all,34,789,103,613.5922330097087,0.0,10.0,13.0
all,34,790,77,443.2077922077922,0.0,7.0,23.0
all,34,791,7,750.0,0.0,12.0,30.0
all,34,792,170,611.6823529411764,0.0,10.0,11.0
all,34,793,27,804.7407407407408,0.0,13.0,24.0
all,34,794,47,1059.2553191489362,0.0,17.0,39.0
all,34,795,98,301.85714285714283,0.0,5.0,1.0
all,34,796,366,534.6065573770492,0.0,8.0,54.0
all,34,797,1412,475.0750708215297,0.0,7.0,55.0
all,34,798,58,475.7068965517241,0.0,7.0,55.0
all,34,799,15,448.26666666666665,0.0,7.0,28.0
all,34,800,0,,,,
all,34,801,4,528.25,0.0,8.0,48.0
all,34,802,0,,,,
all,34,803,239,439.92887029288704,0.0,7.0,19.0
all,34,804,17,560.2352941176471,0.0,9.0,20.0
all,34,806,139,592.043165467626,0.0,9.0,52.0
all,34,807,3,833.0,0.0,13.0,53.0
all,34,808,18,651.9444444444445,0.0,10.0,51.0
all,34,809,76,593.6052631578947,0.0,9.0,53.0
all,34,810,72,251.15277777777777,0.0,4.0,11.0
all,34,811,42,572.6904761904761,0.0,9.0,32.0
all,34,812,81,593.1851851851852,0.0,9.0,53.0
all,34,814,178,507.07865168539325,0.0,8.0,27.0
all,34,815,27,931.5555555555555,0.0,15.0,31.0
all,34,816,76,460.4868421052632,0.0,7.0,40.0
all,34,817,42,713.6666666666666,0.0,11.0,53.0
all,34,818,15,356.8666666666667,0.0,5.0,56.0
all,34,819,44,911.8863636363636,0.0,15.0,11.0
all,34,908,16,258.625,0.0,4.0,18.0
all,34,1043,423,541.5011820330969,0.0,9.0,1.0
all,34,1044,154,496.6818181818182,0.0,8.0,16.0
all,34,1045,141,543.2411347517731,0.0,9.0,3.0
all,34,1046,108,338.55555555555554,0.0,5.0,38.0
all,34,1047,1,623.0,0.0,10.0,23.0
all,34,1048,56,704.0714285714286,0.0,11.0,44.0
all,34,1049,40,398.95,0.0,6.0,38.0
all,34,1816,44,957.4545454545455,0.0,15.0,57.0
all,34,1887,7,397.85714285714283,0.0,6.0,37.0
all,34,1888,22,627.1363636363636,0.0,10.0,27.0
all,34,1889,156,493.53205128205127,0.0,8.0,13.0
all,34,1890,0,,,,
all,34,1891,2,1050.0,0.0,17.0,30.0
all,34,1892,110,456.3636363636364,0.0,7.0,36.0
all,34,1893,17,1600.7058823529412,0.0,26.0,40.0
all,34,1894,16,1067.0,0.0,17.0,47.0
all,34,1895,82,426.780487804878,0.0,7.0,6.0
all,34,1896,5,1045.2,0.0,17.0,25.0
all,34,1897,73,853.8767123287671,0.0,14.0,13.0
all,34,1898,8,976.75,0.0,16.0,16.0
all,34,1899,0,,,,
all,34,1900,25,593.12,0.0,9.0,53.0
all,36,2,53,245.41509433962264,0.0,4.0,5.0
all,36,3,50,1265.18,0.0,21.0,5.0
all,36,5,111,1178.945945945946,0.0,19.0,38.0
all,36,7,122,488.59016393442624,0.0,8.0,8.0
all,36,8,88,349.34090909090907,0.0,5.0,49.0
all,36,22,99,430.5959595959596,0.0,7.0,10.0
all,36,24,41,911.5365853658536,0.0,15.0,11.0
all,36,33,6,531.0,0.0,8.0,51.0
all,36,34,126,532.8571428571429,0.0,8.0,52.0
all,36,36,349,1054.6618911174785,0.0,17.0,34.0
all,36,49,152,446.0657894736842,0.0,7.0,26.0
all,36,58,19,1015.4736842105264,0.0,16.0,55.0
all,36,69,387,524.6640826873385,0.0,8.0,44.0
all,36,70,59,296.54237288135596,0.0,4.0,56.0
all,36,75,23,1434.4347826086957,0.0,23.0,54.0
all,36,82,181,428.03867403314916,0.0,7.0,8.0
all,36,83,49,1524.142857142857,0.0,25.0,24.0
all,36,87,48,722.5208333333334,0.0,12.0,2.0
all,36,98,38,623.0526315789474,0.0,10.0,23.0
all,36,116,33,981.6060606060606,0.0,16.0,21.0
all,36,117,27,1221.851851851852,0.0,20.0,21.0
all,36,131,97,496.50515463917526,0.0,8.0,16.0
all,36,132,209,441.0143540669856,0.0,7.0,21.0
all,36,138,13,447.38461538461536,0.0,7.0,27.0
all,36,140,2,220.5,0.0,3.0,40.0
all,36,150,84,330.1666666666667,0.0,5.0,30.0
all,36,151,57,822.4035087719299,0.0,13.0,42.0
all,36,156,97,567.5051546391752,0.0,9.0,27.0
all,36,157,232,490.3491379310345,0.0,8.0,10.0
all,36,212,0,,,,
all,36,214,90,473.5444444444444,0.0,7.0,53.0
all,36,215,18,894.8888888888889,0.0,14.0,54.0
all,36,216,51,585.7450980392157,0.0,9.0,45.0
all,36,217,76,426.6842105263158,0.0,7.0,6.0
all,36,219,135,866.7925925925925,0.0,14.0,26.0
all,36,220,39,1623.1538461538462,0.0,27.0,3.0
all,36,221,188,823.8510638297872,0.0,13.0,43.0
all,36,222,33,958.4242424242424,0.0,15.0,58.0
all,36,223,66,534.1060606060606,0.0,8.0,54.0
all,36,298,8,487.125,0.0,8.0,7.0
all,36,301,102,443.84313725490193,0.0,7.0,23.0
all,36,367,131,376.1679389312977,0.0,6.0,16.0
all,36,368,133,565.5563909774436,0.0,9.0,25.0
all,36,638,21,1052.4285714285713,0.0,17.0,32.0
all,36,639,89,425.8988764044944,0.0,7.0,5.0
all,36,640,17,468.8235294117647,0.0,7.0,48.0
all,36,641,92,309.6847826086956,0.0,5.0,9.0
all,36,642,13,457.38461538461536,0.0,7.0,37.0
all,36,644,190,601.0368421052632,0.0,10.0,1.0
all,36,645,110,752.6363636363636,0.0,12.0,32.0
all,36,646,124,531.1532258064516,0.0,8.0,51.0
all,36,647,74,406.2567567567568,0.0,6.0,46.0
all,36,788,80,1284.8375,0.0,21.0,24.0
all,36,789,71,729.5211267605633,0.0,12.0,9.0
all,36,790,166,423.6927710843373,0.0,7.0,3.0
all,36,791,14,451.92857142857144,0.0,7.0,31.0
all,36,792,205,801.0780487804878,0.0,13.0,21.0
all,36,793,36,645.6666666666666,0.0,10.0,45.0
all,36,794,41,1332.5121951219512,0.0,22.0,12.0
all,36,795,123,542.4552845528456,0.0,9.0,2.0
all,36,796,223,887.0089686098655,0.0,14.0,47.0
all,36,797,381,831.3175853018373,0.0,13.0,51.0
all,36,798,105,1650.9619047619049,0.0,27.0,30.0
all,36,799,35,308.9142857142857,0.0,5.0,8.0
all,36,800,0,,,,
all,36,801,30,636.2,0.0,10.0,36.0
all,36,802,6,170.0,0.0,2.0,50.0
all,36,803,297,733.9225589225589,0.0,12.0,13.0
all,36,804,88,434.85227272727275,0.0,7.0,14.0
all,36,806,188,936.5957446808511,0.0,15.0,36.0
all,36,807,34,746.4117647058823,0.0,12.0,26.0
all,36,808,25,1293.92,0.0,21.0,33.0
all,36,809,105,495.2857142857143,0.0,8.0,15.0
all,36,810,170,392.88235294117646,0.0,6.0,32.0
all,36,811,155,510.35483870967744,0.0,8.0,30.0
all,36,812,41,883.7073170731708,0.0,14.0,43.0
all,36,814,248,883.4072580645161,0.0,14.0,43.0
all,36,815,147,698.7687074829932,0.0,11.0,38.0
all,36,816,60,318.0833333333333,0.0,5.0,18.0
all,36,817,481,389.1704781704782,0.0,6.0,29.0
all,36,818,101,357.8811881188119,0.0,5.0,57.0
all,36,819,20,1167.7,0.0,19.0,27.0
all,36,908,83,381.3614457831325,0.0,6.0,21.0
all,36,1043,122,912.4508196721312,0.0,15.0,12.0
all,36,1044,415,479.34939759036143,0.0,7.0,59.0
all,36,1045,126,909.5555555555555,0.0,15.0,9.0
all,36,1046,479,362.89144050104386,0.0,6.0,2.0
all,36,1047,0,,,,
all,36,1048,133,490.22556390977445,0.0,8.0,10.0
all,36,1049,190,374.0105263157895,0.0,6.0,14.0
all,36,1816,232,439.53879310344826,0.0,7.0,19.0
all,36,1887,42,570.3095238095239,0.0,9.0,30.0
all,36,1888,96,457.0104166666667,0.0,7.0,37.0
all,36,1889,50,798.58,0.0,13.0,18.0
