subset,,1,num_trips,avg_duration,hours,minutes,seconds
all,806,301,77,508.94805194805195,0.0,8.0,28.0
all,806,642,29,544.7241379310345,0.0,9.0,4.0
all,806,131,164,699.2439024390244,0.0,11.0,39.0
all,806,33,11,617.7272727272727,0.0,10.0,17.0
all,806,791,34,762.8823529411765,0.0,12.0,42.0
all,806,298,37,808.6486486486486,0.0,13.0,28.0
all,806,800,0,,,,
all,806,804,102,774.2647058823529,0.0,12.0,54.0
all,806,818,80,761.2125,0.0,12.0,41.0
all,806,1049,150,649.2266666666667,0.0,10.0,49.0
all,806,646,143,1017.2727272727273,0.0,16.0,57.0
all,806,639,56,1068.4464285714287,0.0,17.0,48.0
all,806,212,1,839.0,0.0,13.0,59.0
all,806,223,47,1236.0851063829787,0.0,20.0,36.0
all,806,368,27,1752.962962962963,0.0,29.0,12.0
all,806,807,15,1529.9333333333334,0.0,25.0,29.0
all,806,22,55,1147.6,0.0,19.0,7.0
all,806,1816,199,978.391959798995,0.0,16.0,18.0
all,806,82,82,921.0975609756098,0.0,15.0,21.0
all,806,811,233,886.3261802575107,0.0,14.0,46.0
all,806,798,220,825.7636363636364,0.0,13.0,45.0
all,806,2,206,719.6941747572815,0.0,11.0,59.0
all,806,645,682,388.7008797653959,0.0,6.0,28.0
all,806,802,21,624.952380952381,0.0,10.0,24.0
all,806,647,34,912.1470588235294,0.0,15.0,12.0
all,806,216,19,732.0526315789474,0.0,12.0,12.0
all,806,796,635,407.4755905511811,0.0,6.0,47.0
all,806,801,480,485.51666666666665,0.0,8.0,5.0
all,806,1892,226,436.71238938053096,0.0,7.0,16.0
all,806,36,188,936.5957446808511,0.0,15.0,36.0
all,806,1889,148,568.2837837837837,0.0,9.0,28.0
all,806,1888,52,951.9423076923077,0.0,15.0,51.0
all,806,1891,30,500.73333333333335,0.0,8.0,20.0
all,806,70,71,722.0281690140845,0.0,12.0,2.0
all,806,1890,8,1755.625,0.0,29.0,15.0
all,806,138,30,698.1,0.0,11.0,38.0
all,806,1887,29,622.4827586206897,0.0,10.0,22.0
all,806,1893,81,770.9382716049382,0.0,12.0,50.0
all,806,1894,44,751.8409090909091,0.0,12.0,31.0
all,806,1895,49,798.1632653061224,0.0,13.0,18.0
all,806,1899,8,1481.375,0.0,24.0,41.0
all,806,1896,8,1759.5,0.0,29.0,19.0
all,806,808,57,441.64912280701753,0.0,7.0,21.0
all,806,1898,17,669.8235294117648,0.0,11.0,9.0
all,806,1897,199,510.0502512562814,0.0,8.0,30.0
all,806,1900,75,458.4,0.0,7.0,38.0
all,24,215,6,954.3333333333334,0.0,15.0,54.0
all,24,817,139,609.5035971223022,0.0,10.0,9.0
all,24,814,39,636.3333333333334,0.0,10.0,36.0
all,24,1048,19,799.8947368421053,0.0,13.0,19.0
all,24,58,21,1319.142857142857,0.0,21.0,59.0
all,24,638,23,811.4347826086956,0.0,13.0,31.0
all,24,1043,128,467.2734375,0.0,7.0,47.0
all,24,819,20,718.35,0.0,11.0,58.0
all,24,1045,52,619.5192307692307,0.0,10.0,19.0
all,24,367,52,918.9230769230769,0.0,15.0,18.0
all,24,7,31,745.0322580645161,0.0,12.0,25.0
all,24,8,40,891.425,0.0,14.0,51.0
all,24,794,36,580.5277777777778,0.0,9.0,40.0
all,24,75,30,1067.7666666666667,0.0,17.0,47.0
all,24,815,8,1329.125,0.0,22.0,9.0
all,24,151,7,1127.142857142857,0.0,18.0,47.0
all,24,1046,63,734.2063492063492,0.0,12.0,14.0
all,24,156,29,780.9655172413793,0.0,13.0,0.0
all,24,3,50,602.9,0.0,10.0,2.0
all,24,49,18,1249.611111111111,0.0,20.0,49.0
all,24,83,11,1376.3636363636363,0.0,22.0,56.0
all,24,641,13,718.1538461538462,0.0,11.0,58.0
all,24,789,93,795.1505376344086,0.0,13.0,15.0
all,24,644,25,857.68,0.0,14.0,17.0
all,24,87,7,2424.285714285714,0.0,40.0,24.0
all,24,220,66,928.1666666666666,0.0,15.0,28.0
all,24,809,14,776.5714285714286,0.0,12.0,56.0
all,24,150,16,870.5,0.0,14.0,30.0
all,24,803,228,362.1798245614035,0.0,6.0,2.0
all,24,98,13,974.6153846153846,0.0,16.0,14.0
all,24,795,106,358.688679245283,0.0,5.0,58.0
all,24,790,37,651.1351351351351,0.0,10.0,51.0
all,24,640,5,927.0,0.0,15.0,27.0
all,24,217,2,919.5,0.0,15.0,19.0
all,24,214,43,1563.5581395348838,0.0,26.0,3.0
all,24,797,69,983.1304347826087,0.0,16.0,23.0
all,24,221,8,1964.875,0.0,32.0,44.0
all,24,219,7,1375.4285714285713,0.0,22.0,55.0
all,24,140,0,,,,
all,24,799,2,977.0,0.0,16.0,17.0
all,24,132,54,542.0,0.0,9.0,2.0
all,24,116,12,837.0,0.0,13.0,57.0
all,24,1044,274,706.1678832116788,0.0,11.0,46.0
all,24,117,25,758.72,0.0,12.0,38.0
all,24,222,36,646.4166666666666,0.0,10.0,46.0
all,24,788,79,365.3544303797468,0.0,6.0,5.0
all,24,806,61,368.59016393442624,0.0,6.0,8.0
all,24,24,60,1410.9,0.0,23.0,30.0
all,24,792,125,480.072,0.0,8.0,0.0
all,24,793,2,1221.5,0.0,20.0,21.0
all,24,812,48,287.2083333333333,0.0,4.0,47.0
all,24,1047,0,,,,
all,24,5,187,217.62032085561498,0.0,3.0,37.0
all,24,157,74,641.4864864864865,0.0,10.0,41.0
all,24,810,41,639.9268292682926,0.0,10.0,39.0
all,24,34,31,629.0,0.0,10.0,29.0
all,24,908,17,464.47058823529414,0.0,7.0,44.0
all,24,816,11,676.5454545454545,0.0,11.0,16.0
all,24,69,100,489.59,0.0,8.0,9.0
all,24,301,11,645.5454545454545,0.0,10.0,45.0
all,24,642,23,530.2173913043479,0.0,8.0,50.0
all,24,131,15,659.7333333333333,0.0,10.0,59.0
all,24,33,5,778.6,0.0,12.0,58.0
all,24,791,3,533.0,0.0,8.0,53.0
all,24,298,8,951.0,0.0,15.0,51.0
all,24,800,0,,,,
all,24,804,20,772.35,0.0,12.0,52.0
all,24,818,22,899.0,0.0,14.0,59.0
all,24,1049,59,1170.593220338983,0.0,19.0,30.0
all,24,646,31,1038.7096774193549,0.0,17.0,18.0
all,24,639,14,963.1428571428571,0.0,16.0,3.0
all,24,212,0,,,,
all,24,223,13,2305.6923076923076,0.0,38.0,25.0
all,24,368,7,1157.0,0.0,19.0,17.0
all,24,807,2,3245.5,0.0,54.0,5.0
all,24,22,8,1185.25,0.0,19.0,45.0
all,24,1816,33,931.4545454545455,0.0,15.0,31.0
all,24,82,19,842.421052631579,0.0,14.0,2.0
all,24,811,18,1559.111111111111,0.0,25.0,59.0
all,24,798,43,919.5581395348837,0.0,15.0,19.0
all,24,2,16,725.875,0.0,12.0,5.0
all,24,645,125,421.472,0.0,7.0,1.0
all,24,802,2,1296.0,0.0,21.0,36.0
all,24,647,11,1371.090909090909,0.0,22.0,51.0
all,24,216,11,478.6363636363636,0.0,7.0,58.0
all,24,796,122,401.672131147541,0.0,6.0,41.0
all,24,801,42,623.9285714285714,0.0,10.0,23.0
all,24,1892,48,544.1458333333334,0.0,9.0,4.0
all,24,36,41,911.5365853658536,0.0,15.0,11.0
all,24,1889,14,549.8571428571429,0.0,9.0,9.0
all,24,1888,5,1164.4,0.0,19.0,24.0
all,24,1891,4,707.0,0.0,11.0,47.0
all,24,70,16,660.875,0.0,11.0,0.0
all,24,1890,3,1743.6666666666667,0.0,29.0,3.0
all,24,138,14,859.0714285714286,0.0,14.0,19.0
all,24,1887,18,746.1111111111111,0.0,12.0,26.0
all,24,1893,29,830.448275862069,0.0,13.0,50.0
all,24,1894,33,907.5151515151515,0.0,15.0,7.0
all,24,1895,8,685.5,0.0,11.0,25.0
all,24,1899,2,4127.5,1.0,8.0,47.0
all,24,1896,2,858.5,0.0,14.0,18.0
all,24,808,12,786.8333333333334,0.0,13.0,6.0
all,24,1898,9,540.4444444444445,0.0,9.0,0.0
all,24,1897,67,458.74626865671644,0.0,7.0,38.0
all,24,1900,10,533.2,0.0,8.0,53.0
all,792,215,33,801.9090909090909,0.0,13.0,21.0
all,792,817,445,558.0404494382022,0.0,9.0,18.0
all,792,814,262,532.3816793893129,0.0,8.0,52.0
all,792,1048,191,832.696335078534,0.0,13.0,52.0
all,792,58,82,694.8536585365854,0.0,11.0,34.0
all,792,638,73,1217.7945205479452,0.0,20.0,17.0
all,792,1043,481,442.35966735966736,0.0,7.0,22.0
all,792,819,257,510.8715953307393,0.0,8.0,30.0
all,792,1045,301,509.36544850498336,0.0,8.0,29.0
all,792,367,276,851.5072463768116,0.0,14.0,11.0
all,792,7,144,672.1805555555555,0.0,11.0,12.0
all,792,8,2097,23684.827849308534,6.0,34.0,44.0
all,792,794,241,778.6307053941908,0.0,12.0,58.0
all,792,75,149,1126.5503355704698,0.0,18.0,46.0
all,792,815,65,1333.0615384615385,0.0,22.0,13.0
all,792,151,58,980.948275862069,0.0,16.0,20.0
all,792,1046,368,679.2663043478261,0.0,11.0,19.0
all,792,156,243,490.59670781893004,0.0,8.0,10.0
all,792,3,474,621.6708860759494,0.0,10.0,21.0
all,792,49,99,877.2727272727273,0.0,14.0,37.0
all,792,83,77,1386.6233766233765,0.0,23.0,6.0
all,792,641,42,1380.404761904762,0.0,23.0,0.0
all,792,789,294,841.0408163265306,0.0,14.0,1.0
all,792,644,40,1156.175,0.0,19.0,16.0
all,792,87,24,1269.9583333333333,0.0,21.0,9.0
all,792,220,285,924.9894736842106,0.0,15.0,24.0
all,792,809,147,842.5986394557823,0.0,14.0,2.0
all,792,150,178,711.6910112359551,0.0,11.0,51.0
all,792,803,1248,374.07211538461536,0.0,6.0,14.0
all,792,98,38,1033.6052631578948,0.0,17.0,13.0
all,792,795,731,364.83173734610125,0.0,6.0,4.0
all,792,790,223,671.2331838565023,0.0,11.0,11.0
all,792,640,53,667.3396226415094,0.0,11.0,7.0
all,792,217,121,940.6776859504132,0.0,15.0,40.0
all,792,214,190,905.9578947368421,0.0,15.0,5.0
all,792,797,493,562.8722109533469,0.0,9.0,22.0
all,792,221,58,1533.4827586206898,0.0,25.0,33.0
all,792,219,75,1577.72,0.0,26.0,17.0
all,792,140,9,976.8888888888889,0.0,16.0,16.0
all,792,799,29,992.9655172413793,0.0,16.0,32.0
all,792,132,389,504.4215938303342,0.0,8.0,24.0
all,792,116,34,960.5,0.0,16.0,0.0
all,792,1044,1457,703.7055593685656,0.0,11.0,43.0
all,792,117,245,830.195918367347,0.0,13.0,50.0
all,792,222,285,663.8561403508772,0.0,11.0,3.0
all,792,788,600,474.45,0.0,7.0,54.0
all,792,806,664,256.1159638554217,0.0,4.0,16.0
all,792,24,89,898.943820224719,0.0,14.0,58.0
all,792,792,609,1213.0525451559934,0.0,20.0,13.0
all,792,793,34,1115.5588235294117,0.0,18.0,35.0
all,792,812,161,537.1055900621118,0.0,8.0,57.0
all,792,1047,2,341.0,0.0,5.0,41.0
all,792,5,107,668.1028037383178,0.0,11.0,8.0
all,792,157,542,591.0036900369004,0.0,9.0,51.0
all,792,810,159,599.6729559748428,0.0,9.0,59.0
all,792,34,170,611.6823529411764,0.0,10.0,11.0
all,792,908,76,546.0526315789474,0.0,9.0,6.0
all,792,816,84,717.2380952380952,0.0,11.0,57.0
all,792,69,455,448.85494505494506,0.0,7.0,28.0
all,792,301,100,535.41,0.0,8.0,55.0
all,792,642,55,502.6181818181818,0.0,8.0,22.0
all,792,131,132,578.5681818181819,0.0,9.0,38.0
all,792,33,5,676.0,0.0,11.0,16.0
all,792,791,41,662.0487804878048,0.0,11.0,2.0
all,792,298,44,699.7272727272727,0.0,11.0,39.0
all,792,800,0,,,,
all,792,804,79,812.1518987341772,0.0,13.0,32.0
all,792,818,59,715.9661016949152,0.0,11.0,55.0
all,792,1049,250,639.356,0.0,10.0,39.0
all,792,646,220,964.7818181818182,0.0,16.0,4.0
all,792,639,101,981.0990099009902,0.0,16.0,21.0
all,792,212,0,,,,
all,792,223,62,1191.8225806451612,0.0,19.0,51.0
all,792,368,23,1373.695652173913,0.0,22.0,53.0
all,792,807,14,1580.357142857143,0.0,26.0,20.0
all,792,22,68,1127.2205882352941,0.0,18.0,47.0
all,792,1816,241,977.9958506224067,0.0,16.0,17.0
all,792,82,117,1069.08547008547,0.0,17.0,49.0
all,792,811,73,986.7397260273973,0.0,16.0,26.0
all,792,798,170,805.8470588235294,0.0,13.0,25.0
all,792,2,107,811.4392523364486,0.0,13.0,31.0
all,792,645,513,467.5594541910331,0.0,7.0,47.0
all,792,802,12,738.4166666666666,0.0,12.0,18.0
all,792,647,74,1085.7972972972973,0.0,18.0,5.0
all,792,216,49,455.3469387755102,0.0,7.0,35.0
all,792,796,1087,401.6034958601656,0.0,6.0,41.0
all,792,801,118,651.5932203389831,0.0,10.0,51.0
all,792,1892,201,503.6268656716418,0.0,8.0,23.0
all,792,36,205,801.0780487804878,0.0,13.0,21.0
all,792,1889,111,665.1171171171171,0.0,11.0,5.0
all,792,1888,35,1311.8,0.0,21.0,51.0
all,792,1891,16,887.6875,0.0,14.0,47.0
all,792,70,107,681.4485981308411,0.0,11.0,21.0
all,792,1890,38,1437.2105263157894,0.0,23.0,57.0
all,792,138,24,768.7916666666666,0.0,12.0,48.0
all,792,1887,66,632.7272727272727,0.0,10.0,32.0
all,792,1893,208,810.9807692307693,0.0,13.0,30.0
all,792,1894,175,582.8971428571429,0.0,9.0,42.0
all,792,1895,58,845.1896551724138,0.0,14.0,5.0
all,792,1899,9,1657.7777777777778,0.0,27.0,37.0
all,792,1896,7,1278.142857142857,0.0,21.0,18.0
all,792,808,101,269.83168316831683,0.0,4.0,29.0
all,792,1898,130,596.0461538461539,0.0,9.0,56.0
all,792,1897,360,488.2027777777778,0.0,8.0,8.0
all,792,1900,48,431.4166666666667,0.0,7.0,11.0
all,793,215,57,406.43859649122805,0.0,6.0,46.0
all,793,817,57,807.7719298245614,0.0,13.0,27.0
all,793,814,29,734.2413793103449,0.0,12.0,14.0
all,793,1048,31,894.1612903225806,0.0,14.0,54.0
all,793,58,25,767.0,0.0,12.0,47.0
all,793,638,6,1065.6666666666667,0.0,17.0,45.0
all,793,1043,43,408.5813953488372,0.0,6.0,48.0
all,793,819,6,765.6666666666666,0.0,12.0,45.0
all,793,1045,24,1003.1666666666666,0.0,16.0,43.0
all,793,367,50,1053.7,0.0,17.0,33.0
all,793,7,11,1164.090909090909,0.0,19.0,24.0
all,793,8,17,993.1764705882352,0.0,16.0,33.0
all,793,794,8,1303.125,0.0,21.0,43.0
all,793,75,4,1478.5,0.0,24.0,38.0
all,793,815,2,1988.0,0.0,33.0,8.0
all,793,151,8,1262.75,0.0,21.0,2.0
all,793,1046,88,700.25,0.0,11.0,40.0
all,793,156,20,730.35,0.0,12.0,10.0
all,793,3,56,1091.982142857143,0.0,18.0,11.0
all,793,49,18,863.9444444444445,0.0,14.0,23.0
all,793,83,1,1299.0,0.0,21.0,39.0
all,793,641,6,1044.6666666666667,0.0,17.0,24.0
all,793,789,10,1186.4,0.0,19.0,46.0
all,793,644,5,984.0,0.0,16.0,24.0
all,793,87,9,1270.0,0.0,21.0,10.0
all,793,220,18,998.0555555555555,0.0,16.0,38.0
all,793,809,63,835.2222222222222,0.0,13.0,55.0
all,793,150,62,769.0967741935484,0.0,12.0,49.0
all,793,803,79,757.9240506329114,0.0,12.0,37.0
all,793,98,2,1045.5,0.0,17.0,25.0
all,793,795,38,597.2368421052631,0.0,9.0,57.0
all,793,790,55,698.3090909090909,0.0,11.0,38.0
all,793,640,2,876.0,0.0,14.0,36.0
all,793,217,20,782.4,0.0,13.0,2.0
all,793,214,14,1357.7857142857142,0.0,22.0,37.0
all,793,797,167,460.3053892215569,0.0,7.0,40.0
all,793,221,13,1431.0,0.0,23.0,51.0
all,793,219,21,1573.4285714285713,0.0,26.0,13.0
all,793,140,1,921.0,0.0,15.0,21.0
all,793,799,6,1176.5,0.0,19.0,36.0
all,793,132,15,652.6,0.0,10.0,52.0
all,793,116,3,1125.6666666666667,0.0,18.0,45.0
all,793,1044,83,1121.9397590361446,0.0,18.0,41.0
all,793,117,10,1091.3,0.0,18.0,11.0
all,793,222,28,1036.75,0.0,17.0,16.0
all,793,788,17,968.7058823529412,0.0,16.0,8.0
all,793,806,48,679.2291666666666,0.0,11.0,19.0
all,793,24,13,1160.5384615384614,0.0,19.0,20.0
all,793,792,46,752.0869565217391,0.0,12.0,32.0
all,793,793,73,1135.6849315068494,0.0,18.0,55.0
all,793,812,43,652.046511627907,0.0,10.0,52.0
all,793,1047,0,,,,
all,793,5,45,806.6444444444444,0.0,13.0,26.0
all,793,157,41,851.219512195122,0.0,14.0,11.0
all,793,810,5,724.8,0.0,12.0,4.0
all,793,34,27,804.7407407407408,0.0,13.0,24.0
all,793,908,14,776.1428571428571,0.0,12.0,56.0
all,793,816,33,736.2727272727273,0.0,12.0,16.0
all,793,69,33,697.3030303030303,0.0,11.0,37.0
all,793,301,12,1046.4166666666667,0.0,17.0,26.0
all,793,642,0,,,,
all,793,131,3,1005.3333333333334,0.0,16.0,45.0
all,793,33,0,,,,
all,793,791,2,1019.0,0.0,16.0,59.0
all,793,298,0,,,,
all,793,800,0,,,,
all,793,804,17,1042.8823529411766,0.0,17.0,22.0
all,793,818,15,755.6666666666666,0.0,12.0,35.0
all,793,1049,20,805.3,0.0,13.0,25.0
all,793,646,24,884.1666666666666,0.0,14.0,44.0
all,793,639,22,898.2272727272727,0.0,14.0,58.0
all,793,212,0,,,,
all,793,223,19,1043.842105263158,0.0,17.0,23.0
all,793,368,9,1672.5555555555557,0.0,27.0,52.0
all,793,807,6,1588.8333333333333,0.0,26.0,28.0
all,793,22,23,949.0,0.0,15.0,49.0
all,793,1816,33,1070.5151515151515,0.0,17.0,50.0
all,793,82,20,996.25,0.0,16.0,36.0
all,793,811,12,1307.0,0.0,21.0,47.0
all,793,798,29,1048.655172413793,0.0,17.0,28.0
all,793,2,23,796.2608695652174,0.0,13.0,16.0
all,793,645,25,712.68,0.0,11.0,52.0
all,793,802,2,2193.5,0.0,36.0,33.0
all,793,647,9,919.5555555555555,0.0,15.0,19.0
all,793,216,3,696.0,0.0,11.0,36.0
all,793,796,48,854.3333333333334,0.0,14.0,14.0
all,793,801,4,844.75,0.0,14.0,4.0
all,793,1892,29,809.1379310344828,0.0,13.0,29.0
all,793,36,36,645.6666666666666,0.0,10.0,45.0
all,793,1889,27,487.0,0.0,8.0,7.0
all,793,1888,49,519.8775510204082,0.0,8.0,39.0
all,793,1891,2,1460.0,0.0,24.0,20.0
all,793,70,61,690.9672131147541,0.0,11.0,30.0
all,793,1890,1,2123.0,0.0,35.0,23.0
all,793,138,0,,,,
all,793,1887,2,776.5,0.0,12.0,56.0
all,793,1893,27,794.7407407407408,0.0,13.0,14.0
all,793,1894,32,575.96875,0.0,9.0,35.0
all,793,1895,74,637.7837837837837,0.0,10.0,37.0
all,793,1899,5,1433.8,0.0,23.0,53.0
all,793,1896,0,,,,
all,793,808,9,587.0,0.0,9.0,47.0
all,793,1898,6,684.8333333333334,0.0,11.0,24.0
all,793,1897,50,797.68,0.0,13.0,17.0
all,793,1900,16,826.625,0.0,13.0,46.0
all,812,215,24,552.4583333333334,0.0,9.0,12.0
all,812,817,160,571.03125,0.0,9.0,31.0
all,812,814,121,374.8595041322314,0.0,6.0,14.0
all,812,1048,89,853.5842696629213,0.0,14.0,13.0
all,812,58,69,662.8550724637681,0.0,11.0,2.0
all,812,638,43,1062.8139534883721,0.0,17.0,42.0
all,812,1043,89,568.8202247191011,0.0,9.0,28.0
all,812,819,73,389.75342465753425,0.0,6.0,29.0
all,812,1045,121,666.3719008264463,0.0,11.0,6.0
all,812,367,94,962.0,0.0,16.0,2.0
all,812,7,56,697.6071428571429,0.0,11.0,37.0
all,812,8,77,1979.5324675324675,0.0,32.0,59.0
all,812,794,71,801.8450704225352,0.0,13.0,21.0
all,812,75,37,1152.2972972972973,0.0,19.0,12.0
all,812,815,22,1624.5454545454545,0.0,27.0,4.0
all,812,151,15,871.1333333333333,0.0,14.0,31.0
all,812,1046,135,712.237037037037,0.0,11.0,52.0
all,812,156,158,498.2151898734177,0.0,8.0,18.0
all,812,3,169,581.2130177514792,0.0,9.0,41.0
all,812,49,46,781.6304347826087,0.0,13.0,1.0
all,812,83,38,1285.6052631578948,0.0,21.0,25.0
all,812,641,27,858.4074074074074,0.0,14.0,18.0
all,812,789,146,916.2808219178082,0.0,15.0,16.0
all,812,644,18,1065.3333333333333,0.0,17.0,45.0
all,812,87,26,1218.1923076923076,0.0,20.0,18.0
all,812,220,89,1138.4719101123596,0.0,18.0,58.0
all,812,809,67,831.9402985074627,0.0,13.0,51.0
all,812,150,146,795.5890410958904,0.0,13.0,15.0
all,812,803,362,462.378453038674,0.0,7.0,42.0
all,812,98,4,1269.25,0.0,21.0,9.0
all,812,795,404,456.86633663366337,0.0,7.0,36.0
all,812,790,121,732.7685950413223,0.0,12.0,12.0
all,812,640,18,746.8333333333334,0.0,12.0,26.0
all,812,217,29,917.2068965517242,0.0,15.0,17.0
all,812,214,101,883.3861386138614,0.0,14.0,43.0
all,812,797,146,635.1027397260274,0.0,10.0,35.0
all,812,221,36,1440.5,0.0,24.0,0.0
all,812,219,43,1830.8139534883721,0.0,30.0,30.0
all,812,140,2,828.5,0.0,13.0,48.0
all,812,799,15,995.8,0.0,16.0,35.0
all,812,132,95,551.8105263157895,0.0,9.0,11.0
all,812,116,13,696.0769230769231,0.0,11.0,36.0
all,812,1044,665,747.7142857142857,0.0,12.0,27.0
all,812,117,60,935.5833333333334,0.0,15.0,35.0
all,812,222,66,833.2575757575758,0.0,13.0,53.0
all,812,788,155,509.76129032258063,0.0,8.0,29.0
all,812,806,234,307.29059829059827,0.0,5.0,7.0
all,812,24,64,447.5625,0.0,7.0,27.0
all,812,792,157,347.4777070063694,0.0,5.0,47.0
all,812,793,21,815.8571428571429,0.0,13.0,35.0
all,812,812,150,1379.7,0.0,22.0,59.0
all,812,1047,0,,,,
all,812,5,323,217.62229102167183,0.0,3.0,37.0
all,812,157,263,622.8821292775665,0.0,10.0,22.0
all,812,810,107,659.4953271028037,0.0,10.0,59.0
all,812,34,81,593.1851851851852,0.0,9.0,53.0
all,812,908,28,626.6785714285714,0.0,10.0,26.0
all,812,816,33,711.969696969697,0.0,11.0,51.0
all,812,69,250,499.86,0.0,8.0,19.0
all,812,301,35,706.5428571428571,0.0,11.0,46.0
all,812,642,15,628.6666666666666,0.0,10.0,28.0
all,812,131,66,760.6666666666666,0.0,12.0,40.0
all,812,33,0,,,,
all,812,791,10,857.8,0.0,14.0,17.0
all,812,298,16,734.75,0.0,12.0,14.0
all,812,800,0,,,,
all,812,804,34,912.2058823529412,0.0,15.0,12.0
all,812,818,51,829.0588235294117,0.0,13.0,49.0
all,812,1049,91,730.032967032967,0.0,12.0,10.0
all,812,646,82,1052.121951219512,0.0,17.0,32.0
all,812,639,34,1087.9705882352941,0.0,18.0,7.0
all,812,212,0,,,,
all,812,223,19,1556.3157894736842,0.0,25.0,56.0
all,812,368,14,1777.5,0.0,29.0,37.0
all,812,807,10,1469.9,0.0,24.0,29.0
all,812,22,20,1612.9,0.0,26.0,52.0
all,812,1816,76,977.4736842105264,0.0,16.0,17.0
all,812,82,32,1069.125,0.0,17.0,49.0
all,812,811,39,906.8205128205128,0.0,15.0,6.0
all,812,798,63,1303.888888888889,0.0,21.0,43.0
all,812,2,43,934.3953488372093,0.0,15.0,34.0
all,812,645,161,583.0248447204968,0.0,9.0,43.0
all,812,802,9,739.5555555555555,0.0,12.0,19.0
all,812,647,20,1684.95,0.0,28.0,4.0
all,812,216,10,567.2,0.0,9.0,27.0
all,812,796,263,454.04182509505705,0.0,7.0,34.0
all,812,801,66,717.030303030303,0.0,11.0,57.0
all,812,1892,103,501.20388349514565,0.0,8.0,21.0
all,812,36,41,883.7073170731708,0.0,14.0,43.0
all,812,1889,23,772.695652173913,0.0,12.0,52.0
all,812,1888,11,1062.4545454545455,0.0,17.0,42.0
all,812,1891,23,629.695652173913,0.0,10.0,29.0
all,812,70,51,779.6666666666666,0.0,12.0,59.0
all,812,1890,6,1303.3333333333333,0.0,21.0,43.0
all,812,138,9,740.6666666666666,0.0,12.0,20.0
all,812,1887,27,673.8518518518518,0.0,11.0,13.0
all,812,1893,88,927.3977272727273,0.0,15.0,27.0
all,812,1894,76,568.4078947368421,0.0,9.0,28.0
all,812,1895,35,892.4,0.0,14.0,52.0
all,812,1899,2,1359.5,0.0,22.0,39.0
all,812,1896,1,1539.0,0.0,25.0,39.0
all,812,808,24,475.1666666666667,0.0,7.0,55.0
all,812,1898,52,412.7692307692308,0.0,6.0,52.0
all,812,1897,117,508.3162393162393,0.0,8.0,28.0
all,812,1900,10,954.2,0.0,15.0,54.0
all,1047,215,0,,,,
all,1047,817,0,,,,
all,1047,814,0,,,,
all,1047,1048,0,,,,
all,1047,58,0,,,,
all,1047,638,0,,,,
all,1047,1043,0,,,,
all,1047,819,1,299.0,0.0,4.0,59.0
all,1047,1045,2,472.0,0.0,7.0,52.0
all,1047,367,0,,,,
all,1047,7,1,565.0,0.0,9.0,25.0
all,1047,8,0,,,,
all,1047,794,0,,,,
all,1047,75,0,,,,
all,1047,815,0,,,,
all,1047,151,0,,,,
all,1047,1046,2,817.0,0.0,13.0,37.0
all,1047,156,0,,,,
all,1047,3,2,424.5,0.0,7.0,4.0
all,1047,49,0,,,,
all,1047,83,1,1537.0,0.0,25.0,37.0
all,1047,641,0,,,,
all,1047,789,1,804.0,0.0,13.0,24.0
all,1047,644,0,,,,
all,1047,87,0,,,,
all,1047,220,1,1016.0,0.0,16.0,56.0
all,1047,809,0,,,,
all,1047,150,1,710.0,0.0,11.0,50.0
all,1047,803,1,318.0,0.0,5.0,18.0
all,1047,98,0,,,,
all,1047,795,1,440.0,0.0,7.0,20.0
all,1047,790,1,2552.0,0.0,42.0,32.0
all,1047,640,0,,,,
all,1047,217,0,,,,
all,1047,214,2,960.5,0.0,16.0,0.0
all,1047,797,1,410.0,0.0,6.0,50.0
all,1047,221,0,,,,
all,1047,219,0,,,,
all,1047,140,0,,,,
all,1047,799,0,,,,
all,1047,132,0,,,,
all,1047,116,0,,,,
all,1047,1044,2,1391.5,0.0,23.0,11.0
all,1047,117,0,,,,
all,1047,222,0,,,,
all,1047,788,0,,,,
all,1047,806,0,,,,
all,1047,24,0,,,,
all,1047,792,1,196.0,0.0,3.0,16.0
all,1047,793,0,,,,
all,1047,812,1,2204.0,0.0,36.0,44.0
all,1047,1047,2,6063.0,1.0,41.0,3.0
all,1047,5,0,,,,
all,1047,157,0,,,,
all,1047,810,1,415.0,0.0,6.0,55.0
all,1047,34,1,623.0,0.0,10.0,23.0
all,1047,908,0,,,,
all,1047,816,0,,,,
all,1047,69,0,,,,
all,1047,301,0,,,,
all,1047,642,0,,,,
all,1047,131,0,,,,
all,1047,33,0,,,,
all,1047,791,0,,,,
all,1047,298,0,,,,
all,1047,800,0,,,,
all,1047,804,0,,,,
all,1047,818,0,,,,
all,1047,1049,0,,,,
all,1047,646,2,1707.0,0.0,28.0,27.0
all,1047,639,0,,,,
all,1047,212,0,,,,
all,1047,223,0,,,,
all,1047,368,1,1645.0,0.0,27.0,25.0
all,1047,807,0,,,,
all,1047,22,1,1178.0,0.0,19.0,38.0
all,1047,1816,0,,,,
all,1047,82,1,1002.0,0.0,16.0,42.0
all,1047,811,0,,,,
all,1047,798,1,773.0,0.0,12.0,53.0
all,1047,2,0,,,,
all,1047,645,0,,,,
all,1047,802,1,773.0,0.0,12.0,53.0
all,1047,647,0,,,,
all,1047,216,0,,,,
all,1047,796,1,459.0,0.0,7.0,39.0
all,1047,801,0,,,,
all,1047,1892,0,,,,
